estado,cidade,bairro,endereco,preco,avaliacao,desconto,modalidade,descricao,link,foto,first_time_seen,not_seen_since
GO,LUZIANIA,,"Qd-09 (Rua Mato Grosso), N. s/n, Ch-15",900000.0,1200000.0,25.0,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 12000.00 de área do terreno.",10011706,,2021-08-22,2021-09-03
GO,MAURILANDIA,,"Rua Nancy Faria Ferreira Qd-17 Lt-244, c/ Av. Onofre Pires de Souza",56622.35,107000.0,47.09,Venda Direta Online,"Casa, 159.91 de área total, 0.00 de área privativa, 226.63 de área do terreno, 3 qto(s), varanda, a.serv, WC, 2 sala(s), sacada, cozinha.",8444400993474,Ver foto,2021-08-22,2021-09-03
GO,MINACU,,Av. Maranhao Qd-60 Lt-10,204000.0,340000.0,40.0,Venda Direta Online,"Comercial, 220.00 de área total, 0.00 de área privativa, 320.00 de área do terreno.",10007768,,2021-08-22,2021-09-03
GO,MINACU,,"Rua 21 Qd-62 Lt-06, N. 66",141511.5,195000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 560.00 de área do terreno.",10005981,,2021-08-22,2021-09-03
GO,MINACU,,"Rua Piaui Qd-116 Lt-07, c/ Rua 10",179610.75,247500.0,27.43,Venda Direta Online,"Terreno, 194.23 de área total, 0.00 de área privativa, 400.00 de área do terreno.",10007399,,2021-08-22,2021-09-03
GO,MINEIROS,CENTRO,"Av. Alessandro Marchio Qd-29 Lt-02, N. 195, (antiga 5ª Av.)",490288.9,740000.0,33.75,Venda Direta Online,"Sobrado, 289.90 de área total, 0.00 de área privativa, 370.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 3 sala(s), sacada, cozinha, Terraco.",10011733,,2021-08-22,2021-09-03
GO,MINEIROS,LOTEAMENTO ALMERINDA REZENDE,Rua Joaquim Jose Vilela Qd-10 Lt-11,41002.05,56500.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",10005910,,2021-08-22,2021-09-03
GO,MINEIROS,,"Av. Antonio Carlos Paniago Qd-04 Lt-05, N. S/N",720000.0,1200000.0,40.0,Venda Direta Online,"Outros, 530.02 de área total, 0.00 de área privativa, 494.00 de área do terreno.",10005626,,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,CENTRO,"Rua 04 Quadra N Lote 5A, N. SN",66138.37,102381.37,35.4,Venda Direta Online,"Casa, 95.58 de área total, 0.00 de área privativa, 200.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444403627853,Ver foto,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,,"Av. José de Ribamar Alves Pereira QD-41 LT-15-A, Setor Mãe Marinha",42119.2,76000.0,44.58,Venda Direta Online,"Casa, 60.00 de área total, 0.00 de área privativa, 306.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444409614719,Ver foto,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,,"QD-W LT-06, RUA 04",48769.6,88000.0,44.58,Venda Direta Online,"Casa, 79.75 de área total, 0.00 de área privativa, 210.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444405571357,,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,,R Q QUADRA 34 LOTE13,110000.0,220000.0,50.0,Venda Direta Online,"Casa, 226.00 de área total, 0.00 de área privativa, 450.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",1444401565192,Ver foto,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,,"RUA 2 QD-J, LT-05-B",77520.01,120000.0,35.4,Venda Direta Online,"Casa, 86.65 de área total, 0.00 de área privativa, 219.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",1555520866708,Ver foto,2021-08-22,2021-09-03
GO,MONTE ALEGRE DE GOIAS,,RUA J QUADRA 15 lote 03,44336.0,80000.0,44.58,Venda Direta Online,"Casa, 66.64 de área total, 0.00 de área privativa, 182.38 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407436910,Ver foto,2021-08-22,2021-09-03
GO,MONTES CLAROS DE GOIAS,SETOR CENTRAL,"Viela Luiz Toffoli Qd-02A Lt-10I, Expansão V",46552.81,84000.0,44.58,Venda Direta Online,"Casa, 64.38 de área total, 0.00 de área privativa, 200.78 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407663305,Ver foto,2021-08-22,2021-09-03
GO,MONTES CLAROS DE GOIAS,,"Viela Luiz Toffoli Qd-02A Lt-10J, Expansão V",54865.81,99000.0,44.58,Venda Direta Online,"Casa, 89.02 de área total, 0.00 de área privativa, 204.57 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444411433580,Ver foto,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"GO-237, Anel Viario Gleba 02",601250.0,925000.0,35.0,Venda Direta Online,"Gleba Urbana, 227.52 de área total, 0.00 de área privativa, 7007.36 de área do terreno.",18144,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"Rua 03 Qd-03 Lt-11, 3ª Etapa c/ Rua 06",56670.0,100000.0,43.33,Venda Direta Online,"Casa, 76.56 de área total, 0.00 de área privativa, 381.30 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444403836329,Ver foto,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"Rua 03 Qd-03 Lt-12, 3ª Etapa",64857.6,96000.0,32.44,Venda Direta Online,"Casa, 73.00 de área total, 0.00 de área privativa, 391.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444404619097,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,Rua 24 de janeiro Qd-A Lt-13,131351.7,181000.0,27.43,Venda Direta Online,"Casa, 204.25 de área total, 0.00 de área privativa, 360.00 de área do terreno, 4 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, Terraco.",10007406,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"Rua Joao Jaime Junior Qd-42 Lt-05, 1ª Etapa",33804.37,53000.0,36.22,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",17940,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"Rua Joao Jaime Junior Qd-42 Lt-06, 1ª Etapa",39187.8,54000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",18165,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,"Rua Joaquina Cotrin de Abreu Qd-60 Lt-25, 1ª Etapa c/ Rua Joao Jaime Junior",17772.8,32000.0,44.46,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 312.50 de área do terreno.",1555525630125,,2021-08-22,2021-09-03
GO,NIQUELANDIA,,Rua Raul Costa Bastos Qd-34 Lt-24,50436.3,89000.0,43.33,Venda Online,"Casa, 81.75 de área total, 0.00 de área privativa, 360.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444403124892,Ver foto,2021-08-26,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,CH-128 QD-F CJ-A LT-04-A,69275.0,125000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 78.76 de área privativa, 152.00 de área do terreno, 2 qto(s), a.serv, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",8444416924205,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,QD- K Ch. 223 Conj. A Lote 10,50986.4,92000.0,44.58,Venda Direta Online,"Casa, 51.37 de área total, 51.37 de área privativa, 141.75 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8555527594256,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,"QD-F CH-128 CJ-A LT-01, Rua Marechal Castelo Branco",52648.94,95000.0,44.59,Venda Direta Online,"Casa, 0.00 de área total, 57.37 de área privativa, 126.75 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444413072739,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,QD-F CH-130 CJ-A LT-11,60407.8,109000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 51.55 de área privativa, 125.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444404382399,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,"QD-F Lote 13A Casa 02, Pavimento Superior",74237.7,131000.0,43.33,Venda Direta Online,"Casa, 0.00 de área total, 8.97 de área privativa, 89.70 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444411201531,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,"QD-H CJ-B LT-06, N. 02",62014.98,111900.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 58.60 de área privativa, 100.00 de área do terreno, 1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444410247384,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,QD-I CH-196 CJ-A LT-17,53830.8,85500.0,37.04,Venda Direta Online,"Casa, 0.00 de área total, 56.54 de área privativa, 138.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8787702502034,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS MINAS GERAIS B,"QD-K CH-223 CJ-A LT-02, N. 02",52870.69,95400.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 51.37 de área privativa, 141.75 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555527541730,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS VALE DAS ANDORINHAS,QD-06 LT-22 AVENIDA JAÇANA,79826.82,176000.0,54.65,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 3705.00 de área do terreno.",10062208,,2021-08-22,2021-09-03
GO,NOVO GAMA,CHACARAS VALE DAS ANDORINHAS,QD-06 LT-23 AVENIDA JAÇANA,74746.99,103000.0,27.44,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 3615.00 de área do terreno.",10062207,,2021-08-22,2021-09-03
GO,NOVO GAMA,JARDIM PAIVA,Rua 06 QUADRA 11 Lote 08 Casa 02,70383.4,127000.0,44.58,Venda Direta Online,"Casa, 60.00 de área total, 0.00 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444405077077,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,LOTEAMENTO LUNABEL 3,"QD-23 LT-39, N. 01, Av. Lago Azul",71706.0,111000.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 66.33 de área privativa, 365.00 de área do terreno, 3 qto(s), WC, cozinha.",1444406745415,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,LOTEAMENTO LUNABEL 3A,"QD-30 LT-12, Apto 102, Rua Vovó Zenóbia",68166.61,123000.0,44.58,Venda Direta Online,"Apartamento, 78.32 de área total, 56.60 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444415963444,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,LOTEAMENTO LUNABEL 3B,"QD-03 LT-29 CASA-E, Rua Kiko",61516.2,111000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 74.12 de área privativa, 87.46 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444404639527,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,LOTEAMENTO LUNABEL 3H,"Q QUADRA 8 LOTE 08APTO, Apto 12, LOTE 08 QUADRA 08",59576.5,107500.0,44.58,Venda Direta Online,"Apartamento, 0.00 de área total, 49.12 de área privativa, 49.12 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444408747693,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,MONT SERRAT PAIVA,"QD-22 LT-26, N. 02, RUA 13",78700.01,125000.0,37.04,Venda Direta Online,"Casa, 0.00 de área total, 62.54 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555534002660,,2021-08-22,2021-09-03
GO,NOVO GAMA,PARQUE ESTRELA DALVA VI (PEDREGAL),"QD-559 LT-16, N. 01, RUA 77",49490.06,89300.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 54.01 de área privativa, 41.67 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555532571749,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,RESIDENCIAL AMERICA DO SUL,"QD-07 LT-38, Rua Araucária",67612.4,122000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 53.84 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444411305620,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,,"FAZENDA SÃO SEBASTIÃO, LT 73 AREA E",45721.5,82500.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 59.96 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha.",8555527514228,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,,"QD-02 LT-F-18A, Chácaras São Jorge",44336.0,80000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 72.00 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444401388175,,2021-08-22,2021-09-03
GO,NOVO GAMA,,"QD-02 ÁREA B-27, Chácaras São Jorge",52094.8,94000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 60.00 de área privativa, 200.20 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444400687071,,2021-08-22,2021-09-03
GO,NOVO GAMA,,Qd 02 Area B-28A,45998.6,83000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 60.00 de área privativa, 200.20 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444402537875,Ver foto,2021-08-22,2021-09-03
GO,NOVO GAMA,,"Rua 08 Qd-04 Lt-22, Cs-03",69256.01,110000.0,37.04,Venda Direta Online,"Casa, 58.05 de área total, 0.00 de área privativa, 81.47 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444409915565,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"QD 20 Rua SANTA FILOMENA, N. 15, LOTE 15",38794.01,70000.0,44.58,Venda Online,"Casa, 69.27 de área total, 69.27 de área privativa, 360.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555502180288,,2021-08-29,2021-09-03
GO,PADRE BERNARDO,CENTRO,"QD 32, N. 09, LOTE 09, ST. A, RUA 9",57082.61,103000.0,44.58,Venda Direta Online,"Casa, 58.50 de área total, 58.50 de área privativa, 390.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444404656650,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"QUADRA 89 LOTE 01A SETOR B, N. s/n, RUA 10",66504.0,120000.0,44.58,Venda Direta Online,"Casa, 55.50 de área total, 0.00 de área privativa, 130.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407695886,,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"Qd-24 Lt-19-A Rua 11, N. 19, SETOR OESTE",69275.01,125000.0,44.58,Venda Direta Online,"Casa, 64.50 de área total, 64.50 de área privativa, 435.21 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444402564198,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"Qd-38 Av. Rui Barbosa Lote, N. 11, Setor A",38794.01,70000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 62.16 de área privativa, 144.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444401645283,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"RUA 03 Quadra 60 lote 28, N. 28",56670.01,100000.0,43.33,Venda Direta Online,"Casa, 69.30 de área total, 69.30 de área privativa, 250.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444402238207,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"RUA 08 QUADRA 42 LOTE, N. 34",52649.01,95000.0,44.58,Venda Direta Online,"Casa, 69.52 de área total, 0.00 de área privativa, 250.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8555514608555,,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"RUA 08, QD 32, LT 45,",44890.21,81000.0,44.58,Venda Direta Online,"Casa, 69.66 de área total, 69.66 de área privativa, 250.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8555515730869,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"RUA 10 QUADRA 86 LOTE 01B, N. 01",71491.81,129000.0,44.58,Venda Direta Online,"Casa, 130.00 de área total, 66.19 de área privativa, 130.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), 1 sala(s), cozinha.",8444408651114,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,"RUA 11, N. S/N, ST B, QD 89, LT 10-A,",53480.31,96500.0,44.58,Venda Direta Online,"Casa, 57.38 de área total, 57.38 de área privativa, 130.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",8444409672239,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,CENTRO,Rua-10 Qd-86 Lote 01-A,58191.01,105000.0,44.58,Venda Direta Online,"Casa, 66.19 de área total, 0.00 de área privativa, 130.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",8444408113074,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,SETOR LESTE,Av-C Qd-14 Lt-36A,60057.11,108367.2,44.58,Venda Direta Online,"Casa, 180.00 de área total, 68.89 de área privativa, 180.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555517703974,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,SETOR LESTE,"Quadra 38 Rua 05 LOTE 17, N. 00017, RES OURO Verde",51971.74,96000.0,45.87,Venda Direta Online,"Casa, 69.70 de área total, 69.70 de área privativa, 250.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8555501109598,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,TRAJANOPOLIS,"Rua Seiva Qd-46 Lt-13A, N. S/N",59576.51,107500.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 62.77 de área privativa, 195.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444404078118,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"AVENIDA GOIÁS Setor A QuadraD 02 LT 14, N. 14",71491.81,129000.0,44.58,Venda Direta Online,"Casa, 74.70 de área total, 69.98 de área privativa, 375.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem, 1 edícula.",8444404423877,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"Av. Goiás QD-03 LT-06-A, Vila Divinéia - Setor A",58745.2,106000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 62.16 de área privativa, 187.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407424610,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"Av. Padre Francisco Qd-34 Lt-08, St-A",59299.4,107000.0,44.58,Venda Direta Online,"Casa, 60.48 de área total, 0.00 de área privativa, 195.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444403504539,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"Av. Rui Barbosa Qd-38 Lt-10, St-A",20000.0,100000.0,80.0,Venda Online,"Casa, 62.16 de área total, 0.00 de área privativa, 144.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444401551270,Ver foto,2021-09-02,2021-09-03
GO,PADRE BERNARDO,,"Av. Rui Barbosa Qd-38 Lt-10, St-A",30000.0,100000.0,70.0,Venda Direta Online,"Casa, 62.16 de área total, 0.00 de área privativa, 144.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444401551270,Ver foto,2021-08-28,2021-09-03
GO,PADRE BERNARDO,,"Av. Rui Barbosa Qd-38 Lt-10, St-A",30000.0,100000.0,70.0,Venda Online,"Casa, 62.16 de área total, 0.00 de área privativa, 144.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444401551270,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD 71 LT 28 RUA 09, N. 28",44336.01,80000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 69.83 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8555514081581,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD 71 LT 37, N. 37, RUA 09",39348.21,71000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 69.83 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",8555519327082,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD-03 SETOR-A LT-08, N. S/N, RUA 02",43504.71,78500.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 69.36 de área privativa, 125.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444400607744,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD-10 LT-18-A, RUA 02",48215.41,87000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 48.00 de área privativa, 130.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444408439646,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD-117 LT-2 RUA-6, N. 2",49323.81,89000.0,44.58,Venda Direta Online,"Casa, 51.84 de área total, 51.84 de área privativa, 480.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444401577172,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD-3 LT-8B RUA-02, SETOR A",55136.49,100000.0,44.87,Venda Direta Online,"Casa, 57.72 de área total, 0.00 de área privativa, 125.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444400659825,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"QD-97 ST-B LT-11, N. S/N, AV. PADRE FRANCISCO",63178.81,114000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 61.50 de área privativa, 216.25 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444407753134,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"RUA 10 QD-58 LT-07-A, Vila Divinéia - Setor B",65949.81,119000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 66.60 de área privativa, 190.96 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444408460980,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"RUA-04 QR-10 LT-36 GLEBA-G, GRANJAS VALE DAS MACIEIRAS",61793.3,111500.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 66.82 de área privativa, 360.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444403822549,,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"RUA-06 QD-34 LT-08, Conj. Habitacional Ouro Verde - 1ª Eta",39664.8,63000.0,37.04,Venda Direta Online,"Casa, 0.00 de área total, 69.66 de área privativa, 250.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha.",8555515210261,Ver foto,2021-08-22,2021-09-03
GO,PADRE BERNARDO,,"RUA-09 QD-40 LT-14-A, Vila Divinéia - Setor A",63733.01,115000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 66.82 de área privativa, 130.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444403373620,Ver foto,2021-08-22,2021-09-03
