link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8444416173951,"RUA VEREADOR JOÃO VITORINO DE ASSUNÇÃO, N. 300, LT 10, QD R",SÃO SEBASTIÃO,"Casa, 0.00 de área total, 53.20 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",35325.3,91388.01,61.35,Venda Direta Online,,ALTOS,PI,Não
8444416412980,"RUA PROJETADA 11, N. 35, BAIRRO BOCA DE BARRO",BAIRRO BOCA DE BARRO,"Casa, 0.00 de área total, 53.65 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",36291.45,93887.5,61.35,Venda Direta Online,,ALTOS,PI,Não
8444417216557,"RUA PROJETADA, N. 81,",TRANQUEIRA,"Casa, 0.00 de área total, 54.15 de área privativa, 273.21 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",33629.14,87000.0,61.35,Venda Direta Online,,ALTOS,PI,Não
8444418361879,"RUA II, N. 375, LT 22 QD G",BAIRRO SANTA LUZ,"Casa, 0.00 de área total, 49.68 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",37881.1,98000.0,61.35,Venda Direta Online,,ALTOS,PI,Não
8444417718200,"RUA DO VALE, N. 208,",CENTRO,"Casa, 0.00 de área total, 45.06 de área privativa, 278.40 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",28319.39,73000.0,61.21,Venda Direta Online,,ALTOS,PI,Não
8555535734886,"I, N. 230, BLOCO 8  QUADRA B",BAIRRO SANTA LUZ,"Casa, 0.00 de área total, 45.20 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41957.68,108000.0,61.16,Venda Direta Online,,ALTOS,PI,Não
8444408316056,"RUA PROJETADA 02, N. 67",BOA FE,"Casa, 0.00 de área total, 68.49 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",47988.68,118000.0,59.34,Venda Online,,ALTOS,PI,Não
8444410675416,"RUA PROJETADA II, N. 55,",CENTRO,"Casa, 63.85 de área total, 63.85 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",54348.39,133207.57,59.21,Venda Direta Online,,ALTOS,PI,Não
8444412766710,"RUA SÃO PEDRO, N. 1132,",BAIRRO TRANQUEIRA,"Casa, 0.00 de área total, 64.96 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",50826.18,124000.0,59.02,Venda Direta Online,,ALTOS,PI,Não
8555536854451,"RUA I LOT JARD CIDADE RESID, N. 231, LT 25, QD E",SANTA LUZ,"Casa, 0.00 de área total, 45.20 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",49186.62,120000.0,59.02,Venda Direta Online,,ALTOS,PI,Não
8444426137788,"RUA III, N. 90, QD F",CENTRO,"Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",48571.79,118500.0,59.02,Venda Direta Online,,ALTOS,PI,Não
8444424783593,"RUA BOM SUCESSO, N. 2580, QD K-1",CENTRO,"Casa, 0.00 de área total, 58.94 de área privativa, 227.50 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",43994.7,106987.63,58.88,Venda Online,,ALTOS,PI,Não
8444426371802,"RUA XV, N. 237, LT 27, QD V",S SEBASTIAO,"Casa, 0.00 de área total, 66.78 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",51933.21,125315.86,58.56,Venda Direta Online,,ALTOS,PI,Não
